"Version,""Task"",""Concept"",""Att 1 - Verpflegung"",""Att 2 - Kundenbewertung"",""Att 3 - Art des Hotels"",""Att 4 - Meerblick"",""Att 5 - Preis"",""Att 6 - Zimmerkategorie"""
99,10,5,3,1,3,1,3,3
99,11,1,2,1,2,2,1,3
99,11,2,2,1,2,2,1,1
99,11,3,1,2,1,1,3,1
99,11,4,3,3,1,3,3,3
99,11,5,1,2,3,1,2,2
99,12,1,1,2,1,1,3,3
99,12,2,2,1,3,2,2,1
99,12,3,3,3,2,3,1,2
99,12,4,3,1,3,3,1,2
99,12,5,1,3,2,2,2,1
99,13,1,1,1,2,1,1,1
99,13,2,3,1,1,2,2,3
99,13,3,3,2,1,2,2,2
99,13,4,2,2,3,3,3,1
99,13,5,2,3,3,3,3,3
99,14,1,3,2,3,2,3,1
99,14,2,2,3,2,1,1,2
99,14,3,1,1,1,3,2,3
99,14,4,2,2,1,3,2,1
99,14,5,1,3,2,1,1,2
99,15,1,2,3,3,2,1,3
99,15,2,1,2,1,3,2,1
99,15,3,3,3,1,2,1,2
99,15,4,2,1,3,1,3,3
99,15,5,3,1,2,1,3,2
99,16,1,3,3,1,3,3,2
99,16,2,1,1,3,1,1,1
99,16,3,2,2,2,2,2,3
99,16,4,3,2,2,1,2,3
99,16,5,2,1,3,3,3,2
99,17,1,1,3,2,2,1,1
99,17,2,3,2,3,1,2,2
99,17,3,2,2,1,1,1,2
99,17,4,2,1,1,3,3,3
99,17,5,1,3,2,2,3,1
99,18,1,1,1,2,2,2,3
99,18,2,2,2,1,1,3,2
99,18,3,3,3,3,3,1,1
99,18,4,3,1,2,3,2,1
99,18,5,1,3,3,2,1,3
99,19,1,2,2,2,3,1,2
99,19,2,3,2,1,2,1,1
99,19,3,1,1,3,3,2,2
99,19,4,1,1,1,2,3,3
99,19,5,3,3,3,1,2,1
99,20,1,1,1,1,1,1,2
99,20,2,2,3,2,1,3,3
99,20,3,3,1,1,3,1,1
99,20,4,1,2,3,2,2,2
99,20,5,2,3,2,3,3,3
99,21,1,3,2,2,1,3,1
99,21,2,1,1,1,3,1,2
99,21,3,2,3,3,1,2,1
99,21,4,3,2,2,2,3,3
99,21,5,2,3,1,2,2,3
100,1,1,3,1,1,1,3,1
100,1,2,3,1,3,2,3,2
100,1,3,1,3,2,3,2,2
100,1,4,2,2,3,2,1,3
100,1,5,2,2,2,3,1,1
100,2,1,3,1,2,3,1,1
100,2,2,1,3,3,1,1,3
100,2,3,1,3,3,1,2,3
100,2,4,2,1,1,2,2,1
100,2,5,2,2,1,2,3,2
100,3,1,2,3,1,2,1,1
100,3,2,1,1,3,1,3,2
100,3,3,1,2,2,1,2,2
100,3,4,3,2,2,3,2,3
100,3,5,3,3,3,3,3,3
100,4,1,3,1,2,1,1,3
100,4,2,2,3,1,3,2,2
100,4,3,1,2,3,2,3,1
100,4,4,3,2,3,2,1,2
100,4,5,1,3,1,1,3,1
100,5,1,1,3,2,2,3,1
100,5,2,1,2,3,1,1,1
100,5,3,2,1,3,3,2,3
100,5,4,2,1,2,3,2,3
100,5,5,3,3,1,2,3,2
100,6,1,2,2,2,3,1,2
100,6,2,3,1,2,3,2,2
100,6,3,1,3,3,2,3,1
100,6,4,3,1,1,1,2,3
100,6,5,2,2,1,1,1,3
100,7,1,3,2,2,2,2,1
100,7,2,1,1,2,2,1,3
100,7,3,2,1,3,1,3,2
100,7,4,1,3,1,3,1,3
100,7,5,2,2,3,3,3,1
100,8,1,3,3,1,1,2,2
100,8,2,2,1,3,2,1,1
100,8,3,1,2,2,3,3,3
100,8,4,3,3,1,1,2,1
100,8,5,1,1,2,2,3,2
100,9,1,3,2,3,1,1,3
100,9,2,2,3,1,3,2,2
100,9,3,3,3,3,3,1,3
100,9,4,2,2,1,2,2,2
100,9,5,1,1,2,1,3,1
100,10,1,2,3,2,1,1,2
100,10,2,1,2,1,3,1,1
100,10,3,1,2,1,2,2,3
100,10,4,2,3,2,1,3,3
100,10,5,3,1,3,2,2,2
100,11,1,1,2,2,1,2,2
100,11,2,3,1,1,3,3,1
100,11,3,2,3,1,2,1,3
100,11,4,3,1,3,3,3,1
100,11,5,2,2,3,2,2,3
100,12,1,3,3,2,1,3,1
100,12,2,1,1,3,3,1,2
100,12,3,3,3,2,3,1,2
100,12,4,1,1,3,1,2,1
100,12,5,2,2,1,2,2,3
100,13,1,1,1,1,1,3,3
100,13,2,3,1,2,2,1,3
100,13,3,2,2,3,3,3,2
100,13,4,2,3,2,3,2,1
100,13,5,3,2,3,2,1,2
100,14,1,1,3,1,2,3,1
100,14,2,2,1,3,3,2,2
100,14,3,2,1,2,2,1,1
100,14,4,1,3,1,1,3,2
100,14,5,3,2,2,1,1,3
100,15,1,1,2,1,3,3,3
100,15,2,1,3,3,3,2,3
100,15,3,3,3,3,1,2,1
100,15,4,2,1,2,2,1,2
100,15,5,3,2,1,1,3,1
100,16,1,2,1,1,1,1,1
100,16,2,1,2,2,3,2,2
100,16,3,2,2,3,1,1,1
100,16,4,3,3,3,2,3,3
100,16,5,3,1,1,2,2,3
100,17,1,1,3,2,2,3,2
100,17,2,2,1,1,3,1,1
100,17,3,2,1,3,1,2,3
100,17,4,3,2,1,2,1,1
100,17,5,1,3,2,3,3,2
100,18,1,3,2,2,3,3,3
100,18,2,2,1,1,2,1,1
100,18,3,1,3,3,1,2,2
100,18,4,1,3,3,3,1,3
100,18,5,3,2,2,1,2,2
100,19,1,2,1,2,1,3,3
100,19,2,2,2,3,3,3,1
100,19,3,1,1,2,2,2,3
100,19,4,1,2,3,2,1,2
100,19,5,3,3,1,3,2,1
100,20,1,2,2,2,3,3,1
100,20,2,2,3,2,2,2,1
100,20,3,1,2,3,3,1,3
100,20,4,3,3,1,1,1,2
100,20,5,3,1,1,1,3,2
100,21,1,3,3,3,2,3,3
100,21,2,2,2,2,3,1,1
100,21,3,1,1,1,1,2,2
100,21,4,3,1,3,2,3,2
100,21,5,1,3,1,1,2,3
101,1,1,2,2,1,2,3,2
101,1,2,3,3,2,1,1,3
101,1,3,1,1,3,3,2,1
101,1,4,1,2,2,1,2,1
101,1,5,2,1,1,3,3,3
101,2,1,3,3,3,2,1,2
101,2,2,1,2,1,3,2,1
101,2,3,2,1,2,1,3,3
101,2,4,3,3,3,3,1,2
101,2,5,1,2,1,2,3,3
101,3,1,1,1,2,1,1,2
101,3,2,2,1,3,1,3,2
101,3,3,3,2,1,3,3,3
101,3,4,2,3,3,2,2,1
101,3,5,3,3,2,2,2,1
101,4,1,1,1,2,2,3,3
101,4,2,3,2,3,1,2,1
101,4,3,3,2,2,3,2,2
101,4,4,1,1,1,2,1,1
101,4,5,2,3,1,3,1,2
101,5,1,3,3,2,3,3,1
101,5,2,2,3,3,1,1,3
101,5,3,2,2,3,1,1,3
101,5,4,1,2,2,2,3,1
101,5,5,3,1,1,3,2,2
101,6,1,2,3,1,2,2,3
101,6,2,2,1,3,3,2,3
101,6,3,1,1,3,1,1,1
101,6,4,1,3,1,2,1,2
101,6,5,3,2,2,3,3,2
101,7,1,3,1,2,2,2,3
101,7,2,2,3,2,1,3,1
101,7,3,3,2,3,2,2,2
101,7,4,1,3,3,3,1,1
101,7,5,2,2,1,1,3,2
101,8,1,1,1,1,1,1,3
101,8,2,3,2,2,3,2,1
101,8,3,1,2,1,1,1,3
101,8,4,3,1,3,2,3,1
101,8,5,2,3,3,2,3,2
101,9,1,3,2,3,2,3,1
101,9,2,2,3,1,1,2,3
101,9,3,2,3,2,1,2,2
101,9,4,1,1,2,3,1,2
101,9,5,3,1,1,3,1,3
101,10,1,1,3,2,2,2,3
101,10,2,1,3,1,3,3,1
101,10,3,2,1,3,3,3,2
101,10,4,3,1,3,1,2,2
101,10,5,2,2,2,2,1,3
101,11,1,2,1,2,2,2,2
101,11,2,3,2,1,1,1,1
101,11,3,3,3,3,3,3,3
101,11,4,1,2,1,1,1,1
101,11,5,1,1,3,3,2,3
101,12,1,2,3,1,2,1,1
101,12,2,1,2,1,2,3,2
101,12,3,3,1,3,3,2,3
101,12,4,1,2,2,1,3,2
101,12,5,2,3,2,1,1,1
101,13,1,2,2,3,1,2,1
101,13,2,3,3,2,3,1,3
101,13,3,1,1,1,2,3,2
101,13,4,2,3,1,3,2,2
101,13,5,3,1,2,1,3,3
101,14,1,2,3,1,3,3,3
101,14,2,2,1,1,3,3,1
101,14,3,1,2,3,2,1,1
101,14,4,1,2,3,2,1,3
101,14,5,3,1,2,1,2,2
101,15,1,1,3,2,2,2,1
101,15,2,2,1,1,3,3,3
101,15,3,1,3,3,1,2,1
101,15,4,3,2,3,1,1,2
101,15,5,3,2,2,2,1,2
101,16,1,2,2,3,1,3,3
101,16,2,1,1,2,3,1,1
101,16,3,3,1,1,2,2,1
101,16,4,1,3,2,3,1,2
101,16,5,2,2,1,2,2,2
101,17,1,1,1,1,2,1,2
101,17,2,1,2,3,3,2,2
101,17,3,2,2,2,3,2,1
101,17,4,3,3,1,1,3,3
101,17,5,3,3,3,1,3,3
101,18,1,1,2,1,3,2,2
101,18,2,2,1,3,2,3,1
101,18,3,3,3,2,1,1,3
101,18,4,1,3,3,1,3,1
101,18,5,2,1,2,2,1,3
101,19,1,2,3,3,2,3,2
101,19,2,3,1,1,3,1,1
101,19,3,3,3,1,2,2,3
101,19,4,1,2,2,1,2,3
101,19,5,2,1,3,1,1,2
101,20,1,3,1,2,1,3,1
101,20,2,2,2,3,3,1,3
101,20,3,2,3,1,1,1,2
101,20,4,3,2,2,3,3,1
101,20,5,1,1,3,2,2,3
101,21,1,3,2,1,2,2,1
101,21,2,3,2,2,2,3,2
101,21,3,2,1,3,1,1,3
101,21,4,1,3,2,3,3,2
101,21,5,1,3,1,3,2,1
102,1,1,1,2,1,2,3,3
102,1,2,3,3,3,3,1,2
102,1,3,2,1,2,1,2,1
102,1,4,2,3,2,2,2,3
102,1,5,1,1,1,1,3,2
102,2,1,3,2,3,3,1,1
102,2,2,1,2,2,1,3,3
102,2,3,3,1,3,3,1,1
102,2,4,1,1,1,1,2,3
102,2,5,2,3,2,2,3,2
102,3,1,2,2,3,3,2,2
102,3,2,3,3,1,2,1,1
102,3,3,2,3,3,2,2,1
102,3,4,3,2,1,1,1,2
102,3,5,1,1,2,1,3,3
102,4,1,3,2,3,2,2,3
102,4,2,1,3,1,1,2,1
102,4,3,3,1,3,2,3,2
102,4,4,2,2,2,3,1,3
102,4,5,2,1,1,3,3,1
102,5,1,2,2,1,1,2,2
102,5,2,1,3,2,3,1,2
102,5,3,2,2,3,1,3,1
102,5,4,1,3,2,3,1,3
102,5,5,3,1,1,2,2,3
102,6,1,3,3,2,2,1,1
102,6,2,3,3,1,3,3,2
102,6,3,2,2,2,1,2,3
102,6,4,1,1,3,3,3,2
102,6,5,1,1,3,2,1,1
102,7,1,2,1,2,2,1,2
102,7,2,1,3,3,2,3,3
102,7,3,3,2,1,3,3,3
102,7,4,3,1,2,1,2,1
102,7,5,1,3,3,1,2,1
102,8,1,3,3,3,1,3,3
102,8,2,3,1,3,3,2,3
102,8,3,2,2,1,3,1,2
102,8,4,1,1,2,2,2,1
102,8,5,2,2,1,2,1,2
102,9,1,2,3,2,3,3,1
102,9,2,3,1,3,2,2,3
102,9,3,2,3,1,1,3,1
102,9,4,1,2,2,3,2,2
102,9,5,1,2,1,1,1,2
102,10,1,3,1,2,1,1,2
102,10,2,1,2,3,2,3,1
102,10,3,1,1,1,3,1,3
102,10,4,2,3,3,2,3,2
102,10,5,2,3,1,3,2,3
102,11,1,2,1,2,3,2,2
102,11,2,2,1,1,2,3,3
102,11,3,1,3,3,3,2,2
102,11,4,3,2,3,1,1,1
102,11,5,3,2,2,1,1,1
102,12,1,2,1,3,3,2,2
102,12,2,3,3,2,2,1,3
102,12,3,1,2,2,2,3,3
102,12,4,1,2,1,1,3,1
102,12,5,3,3,1,1,1,1
102,13,1,2,1,2,3,3,1
102,13,2,3,3,1,2,2,2
102,13,3,1,2,3,1,1,3
102,13,4,3,1,1,1,3,2
102,13,5,2,2,2,2,1,3
102,14,1,1,3,3,3,2,1
102,14,2,1,1,3,3,1,1
102,14,3,3,2,2,2,3,2
102,14,4,2,1,1,1,1,3
102,14,5,2,3,2,1,2,2
102,15,1,1,3,3,2,3,1
102,15,2,3,2,1,3,2,3
102,15,3,2,1,2,1,1,2
102,15,4,3,2,3,3,3,3
102,15,5,1,1,1,2,2,1
102,16,1,2,2,3,1,2,1
102,16,2,2,3,1,2,1,1
102,16,3,1,3,2,3,1,3
102,16,4,3,1,1,2,3,2
102,16,5,1,2,3,1,3,2
102,17,1,2,2,1,1,3,1
102,17,2,3,3,2,1,2,3
102,17,3,3,3,2,3,2,3
102,17,4,1,1,3,2,1,2
102,17,5,2,1,3,3,3,1
102,18,1,2,1,3,1,3,1
102,18,2,3,3,1,3,1,2
102,18,3,1,2,1,3,1,3
102,18,4,3,3,3,2,2,2
102,18,5,1,2,2,2,2,3
102,19,1,2,2,2,2,2,1
102,19,2,1,1,1,3,3,3
102,19,3,3,1,1,3,2,1
102,19,4,2,2,3,2,1,3
102,19,5,1,3,2,1,3,2
102,20,1,3,1,2,1,1,2
102,20,2,2,3,3,3,3,3
102,20,3,2,2,2,3,3,1
102,20,4,1,1,1,2,2,3
102,20,5,3,3,3,1,1,2
102,21,1,1,3,2,1,2,1
102,21,2,1,2,1,1,2,2
102,21,3,3,3,2,2,1,1
102,21,4,3,2,1,2,1,2
102,21,5,2,1,3,3,3,3
103,1,1,1,1,3,1,2,2
103,1,2,3,2,3,1,2,3
103,1,3,3,2,2,3,3,1
103,1,4,2,3,1,2,1,3
103,1,5,1,1,2,3,1,1
103,2,1,3,2,3,3,2,1
103,2,2,2,3,2,2,3,2
103,2,3,2,3,1,2,3,2
103,2,4,3,1,1,1,2,1
103,2,5,1,1,2,1,1,3
103,3,1,1,3,1,2,3,3
103,3,2,2,2,3,3,1,2
103,3,3,3,2,1,2,3,3
103,3,4,3,1,2,1,2,1
103,3,5,1,3,3,3,1,2
103,4,1,2,2,2,3,2,2
103,4,2,1,1,2,2,3,2
103,4,3,2,3,1,3,2,1
103,4,4,1,1,3,2,1,1
103,4,5,3,2,3,1,1,3
103,5,1,1,2,3,2,2,2
103,5,2,2,3,3,1,3,3
103,5,3,2,3,1,1,3,3
103,5,4,3,1,2,3,1,1
103,5,5,1,2,1,2,1,1
103,6,1,3,1,1,3,3,2
103,6,2,2,3,1,1,2,2
103,6,3,1,2,3,2,1,1
103,6,4,2,3,2,1,2,3
103,6,5,3,1,2,3,3,3
103,7,1,1,2,2,1,3,2
103,7,2,2,1,3,2,1,3
103,7,3,2,1,1,1,1,1
103,7,4,3,3,3,2,3,2
103,7,5,3,3,1,3,2,1
103,8,1,2,2,2,2,2,3
103,8,2,1,2,2,3,2,3
103,8,3,1,3,1,3,1,2
103,8,4,3,3,3,1,3,1
103,8,5,2,1,1,2,1,2
103,9,1,1,1,2,1,3,1
103,9,2,1,1,3,1,2,3
103,9,3,3,2,3,3,2,3
103,9,4,2,3,1,2,1,2
103,9,5,3,2,2,2,3,1
103,10,1,3,3,3,1,1,3
103,10,2,2,2,1,1,3,1
103,10,3,3,1,3,2,2,2
103,10,4,1,3,2,3,1,3
103,10,5,1,2,1,3,3,2
103,11,1,3,2,1,1,1,3
103,11,2,2,1,2,3,2,1
103,11,3,1,3,1,3,3,3
103,11,4,1,3,3,2,3,2
103,11,5,2,1,2,2,2,1
103,12,1,2,2,3,3,1,1
103,12,2,3,1,2,1,2,2
103,12,3,1,3,1,2,3,3
103,12,4,2,2,3,1,2,2
103,12,5,3,3,2,3,1,1
103,13,1,2,2,2,2,1,3
103,13,2,3,1,2,2,3,3
103,13,3,2,3,3,3,1,2
103,13,4,3,1,1,3,2,2
103,13,5,1,2,1,1,2,1
103,14,1,1,1,3,3,3,1
103,14,2,3,3,1,2,2,3
103,14,3,2,3,2,1,2,2
103,14,4,1,1,3,1,3,1
103,14,5,2,2,2,3,1,2
103,15,1,3,2,1,2,3,1
103,15,2,3,1,1,1,1,3
103,15,3,2,3,2,3,3,2
103,15,4,1,1,3,1,1,3
103,15,5,1,2,3,2,2,1
103,16,1,1,3,2,2,1,1
103,16,2,3,2,3,1,3,2
103,16,3,2,3,3,2,2,1
103,16,4,2,1,1,3,2,3
103,16,5,1,2,2,1,3,2
103,17,1,2,2,3,2,3,1
103,17,2,3,1,1,3,1,3
103,17,3,3,1,1,3,1,2
103,17,4,2,2,2,1,3,3
103,17,5,1,3,2,1,2,2
103,18,1,3,3,3,3,2,3
103,18,2,1,1,1,2,1,1
103,18,3,1,3,1,3,2,1
103,18,4,3,1,3,2,1,3
103,18,5,2,2,2,1,3,2
103,19,1,3,3,2,1,1,1
103,19,2,1,2,1,3,2,2
103,19,3,3,2,3,3,3,3
103,19,4,2,3,1,1,1,1
103,19,5,1,1,2,2,2,2
103,20,1,2,1,2,2,3,3
103,20,2,1,3,2,3,2,1
103,20,3,1,3,3,1,1,2
103,20,4,2,1,3,2,3,3
103,20,5,3,2,1,1,1,2
103,21,1,3,2,1,2,2,1
103,21,2,1,3,2,1,1,2
103,21,3,3,1,3,3,3,1
103,21,4,2,2,1,2,2,3
103,21,5,2,1,3,3,3,2
104,1,1,1,2,2,3,1,3
104,1,2,2,1,1,1,3,1
104,1,3,3,3,3,2,2,2
104,1,4,1,3,1,1,3,3
104,1,5,2,2,3,3,1,1
104,2,1,3,1,2,2,2,2
104,2,2,1,2,1,3,3,2
104,2,3,1,3,3,3,3,3
104,2,4,3,1,2,2,2,3
104,2,5,2,3,3,1,1,1
104,3,1,1,1,1,1,2,1
104,3,2,2,1,1,1,2,3
104,3,3,2,2,2,2,1,3
104,3,4,1,3,3,3,3,2
104,3,5,3,2,2,2,1,1
104,4,1,2,3,1,3,2,1
104,4,2,2,2,3,1,2,3
104,4,3,3,1,2,1,3,2
104,4,4,1,1,1,3,1,2
104,4,5,3,3,2,2,3,1
104,5,1,2,3,2,3,3,3
104,5,2,1,2,3,2,1,3
104,5,3,1,1,1,1,2,1
104,5,4,3,2,3,2,1,2
104,5,5,3,3,1,1,3,1
104,6,1,3,2,3,1,2,3
104,6,2,3,2,2,3,1,3
104,6,3,1,3,1,1,3,1
104,6,4,2,1,3,2,2,2
104,6,5,2,1,2,3,1,2
104,7,1,3,2,1,2,3,2
104,7,2,1,3,2,1,2,3
104,7,3,1,2,2,3,3,1
104,7,4,2,1,3,3,1,1
104,7,5,2,3,1,2,1,3
104,8,1,1,1,3,2,2,2
104,8,2,2,2,2,1,1,1
104,8,3,1,1,2,1,3,3
104,8,4,3,3,3,2,2,2
104,8,5,3,3,1,3,3,3
104,9,1,1,3,2,1,3,3
104,9,2,2,2,3,3,2,1
104,9,3,2,2,1,3,2,2
104,9,4,3,1,3,2,1,1
104,9,5,3,1,1,1,1,2
104,10,1,1,2,1,1,1,2
104,10,2,3,1,2,3,3,2
104,10,3,3,3,3,3,2,3
104,10,4,1,2,1,2,2,3
104,10,5,2,1,2,2,3,1
104,11,1,3,1,1,1,3,3
104,11,2,1,2,2,3,2,2
104,11,3,1,3,3,2,1,1
104,11,4,2,3,3,2,1,1
104,11,5,2,2,1,1,3,2
104,12,1,3,3,2,3,1,1
104,12,2,3,3,2,2,2,1
104,12,3,2,1,3,1,2,3
104,12,4,1,2,1,1,3,2
104,12,5,2,1,3,3,1,3
104,13,1,1,1,1,2,1,3
104,13,2,2,3,2,1,2,2
104,13,3,2,3,1,2,3,2
104,13,4,3,2,3,3,3,1
104,13,5,1,1,2,3,2,1
104,14,1,1,1,2,2,3,2
104,14,2,2,3,1,3,2,1
104,14,3,1,1,3,1,3,1
104,14,4,3,2,2,2,1,3
104,14,5,3,2,3,1,1,3
104,15,1,2,2,3,2,2,3
104,15,2,3,3,1,3,1,2
104,15,3,2,2,1,3,1,3
104,15,4,1,1,2,1,3,1
104,15,5,3,3,3,1,2,2
104,16,1,1,3,2,2,1,3
104,16,2,3,2,1,2,3,1
104,16,3,2,3,2,1,2,3
104,16,4,1,1,3,3,1,2
104,16,5,3,2,1,3,2,1
104,17,1,1,1,1,3,2,3
104,17,2,1,2,2,3,2,3
104,17,3,2,1,3,2,3,2
104,17,4,2,3,3,2,3,2
104,17,5,3,3,1,1,1,1
104,18,1,2,1,2,1,1,1
104,18,2,1,3,1,3,2,3
104,18,3,3,2,3,3,3,2
104,18,4,3,1,3,2,3,1
104,18,5,2,2,2,1,1,2
104,19,1,1,2,1,2,2,1
104,19,2,3,3,3,1,3,3
104,19,3,3,1,1,2,2,2
104,19,4,2,1,2,3,1,2
104,19,5,1,2,3,1,1,1
104,20,1,1,2,3,1,2,2
104,20,2,2,3,2,2,3,3
104,20,3,3,2,2,1,2,2
104,20,4,2,3,1,2,3,3
104,20,5,3,1,1,3,1,1
104,21,1,1,3,3,3,1,3
104,21,2,1,1,2,2,1,3
104,21,3,2,3,3,3,3,1
104,21,4,3,1,1,1,2,2
104,21,5,2,2,2,2,3,1
105,1,1,3,3,2,2,2,1
105,1,2,2,1,1,1,1,3
105,1,3,1,3,1,2,1,2
105,1,4,3,2,2,3,3,3
105,1,5,2,1,3,1,2,1
105,2,1,1,1,3,3,3,2
105,2,2,2,1,1,2,2,3
105,2,3,3,3,2,1,1,1
105,2,4,2,2,1,2,1,1
105,2,5,1,2,3,3,3,2
105,3,1,1,3,3,1,2,2
105,3,2,1,2,2,2,2,2
105,3,3,2,1,1,3,1,1
105,3,4,3,2,2,3,3,3
105,3,5,3,3,3,1,3,3
105,4,1,2,2,3,1,2,1
105,4,2,1,2,1,2,3,1
105,4,3,2,3,2,3,2,2
105,4,4,3,1,3,1,1,3
105,4,5,3,3,2,2,1,2
105,5,1,1,1,1,3,3,3
105,5,2,2,2,3,1,1,2
105,5,3,3,1,1,3,3,3
105,5,4,3,3,2,2,2,1
105,5,5,1,3,3,2,1,1
105,6,1,2,2,1,1,3,2
105,6,2,3,3,3,2,1,1
105,6,3,1,1,2,3,2,3
105,6,4,1,2,1,1,2,3
105,6,5,2,1,2,3,3,2
105,7,1,2,3,1,3,2,1
105,7,2,1,1,2,1,3,1
105,7,3,3,2,3,2,2,3
105,7,4,2,3,1,3,1,2
105,7,5,1,1,2,2,1,2
105,8,1,3,2,3,1,3,3
105,8,2,2,3,3,1,3,3
105,8,3,1,3,2,3,1,1
105,8,4,2,1,1,2,2,2
105,8,5,3,2,1,3,1,2
105,9,1,2,2,2,1,1,3
105,9,2,1,2,2,2,3,1
105,9,3,2,3,1,3,1,2
105,9,4,1,1,3,2,2,1
105,9,5,3,1,3,1,2,3
105,10,1,3,1,1,1,3,1
105,10,2,1,2,3,3,2,1
105,10,3,3,3,1,2,3,2
105,10,4,2,2,2,2,1,2
105,10,5,1,3,3,3,2,3
105,11,1,2,2,3,3,2,1
105,11,2,3,1,2,1,3,3
105,11,3,1,2,1,2,3,3
105,11,4,1,3,1,2,1,2
105,11,5,3,1,2,1,2,2
105,12,1,1,3,2,1,1,3
105,12,2,1,2,1,2,2,2
105,12,3,2,1,3,3,3,1
105,12,4,2,1,3,1,1,3
105,12,5,3,3,2,3,3,1
105,13,1,1,3,3,3,3,2
105,13,2,3,2,1,1,1,1
105,13,3,2,3,1,1,2,1
105,13,4,2,1,2,2,2,3
105,13,5,3,1,3,2,1,2
105,14,1,2,3,3,2,2,2
105,14,2,1,3,3,1,3,2
105,14,3,3,2,2,3,3,3
105,14,4,1,1,1,1,1,1
105,14,5,3,2,2,3,1,3
105,15,1,3,3,1,3,2,3
105,15,2,3,1,2,3,2,1
105,15,3,1,3,3,1,1,2
105,15,4,2,1,2,2,3,1
105,15,5,2,2,1,2,3,3
105,16,1,3,2,3,3,2,2
105,16,2,2,2,2,1,2,2
105,16,3,3,3,1,3,3,1
105,16,4,1,1,3,2,1,3
105,16,5,1,1,1,2,1,3
105,17,1,2,3,3,3,1,3
105,17,2,1,3,1,2,2,3
105,17,3,2,2,2,1,3,1
105,17,4,3,1,3,3,1,2
105,17,5,1,2,2,1,3,1
105,18,1,2,2,3,2,3,1
105,18,2,3,1,1,2,3,2
105,18,3,1,3,3,3,1,3
105,18,4,2,2,2,1,2,1
105,18,5,3,1,1,1,2,2
105,19,1,3,3,1,1,1,1
105,19,2,2,1,3,1,2,3
105,19,3,3,3,2,2,3,2
105,19,4,1,2,1,3,1,1
105,19,5,2,1,2,3,3,2
105,20,1,1,3,2,2,2,3
105,20,2,1,2,2,2,2,3
105,20,3,3,1,3,3,1,1
105,20,4,3,2,3,1,1,2
105,20,5,2,3,1,1,3,2
105,21,1,1,1,2,2,2,1
105,21,2,3,3,3,1,1,2
105,21,3,1,2,3,2,3,3
105,21,4,2,1,1,3,2,1
105,21,5,2,2,1,3,3,3
106,1,1,3,3,1,1,2,3
106,1,2,2,1,3,2,3,1
106,1,3,2,3,2,2,1,3
106,1,4,1,2,2,3,1,2
106,1,5,1,1,1,1,3,2
106,2,1,2,1,1,1,1,3
106,2,2,3,2,2,3,2,1
106,2,3,3,2,2,3,2,2
106,2,4,1,3,3,1,3,1
106,2,5,1,3,3,2,3,2
106,3,1,2,1,2,3,2,3
106,3,2,1,3,3,1,3,2
106,3,3,3,1,3,3,2,1
106,3,4,2,2,1,2,1,3
106,3,5,3,2,1,2,1,1
106,4,1,3,1,2,2,3,2
106,4,2,3,3,1,3,3,3
106,4,3,1,1,2,1,1,1
106,4,4,1,2,1,1,2,1
106,4,5,2,2,3,2,2,2
106,5,1,2,3,2,3,1,2
106,5,2,2,3,2,3,1,3
106,5,3,3,1,1,2,2,2
106,5,4,1,2,3,1,3,1
106,5,5,3,2,3,2,3,3
106,6,1,3,3,2,1,2,3
106,6,2,1,1,1,3,1,1
106,6,3,3,2,3,2,3,2
106,6,4,2,3,1,3,2,1
106,6,5,1,1,2,1,1,3
106,7,1,1,1,1,3,3,3
106,7,2,2,3,3,2,2,1
106,7,3,3,2,2,1,1,2
106,7,4,1,1,3,3,2,2
106,7,5,2,3,2,2,3,1
106,8,1,2,2,1,1,1,2
106,8,2,3,3,2,2,3,1
106,8,3,2,2,1,1,1,3
106,8,4,1,1,3,3,2,2
106,8,5,3,3,3,2,2,3
106,9,1,1,2,1,3,3,3
106,9,2,1,2,1,2,1,1
106,9,3,2,1,2,1,1,1
106,9,4,3,3,3,2,2,2
106,9,5,2,1,2,3,3,3
106,10,1,2,1,1,2,3,1
106,10,2,3,2,3,3,1,3
106,10,3,3,1,3,1,3,3
106,10,4,1,3,2,1,2,2
106,10,5,2,2,1,3,2,2
106,11,1,1,3,2,3,1,1
106,11,2,3,1,1,2,2,3
106,11,3,2,2,3,1,2,3
106,11,4,1,3,2,1,1,1
106,11,5,2,2,3,3,3,2
106,12,1,3,1,2,2,1,2
106,12,2,1,1,2,2,1,2
106,12,3,1,3,1,1,3,3
106,12,4,2,2,3,3,2,3
106,12,5,3,3,1,1,3,1
106,13,1,2,1,3,1,1,2
106,13,2,1,2,3,2,1,1
106,13,3,2,3,2,3,3,2
106,13,4,3,1,1,1,2,3
106,13,5,3,2,2,3,3,1
106,14,1,1,3,1,2,2,1
106,14,2,3,2,2,1,3,2
106,14,3,2,3,1,2,2,1
106,14,4,2,1,3,3,1,3
106,14,5,1,1,2,3,3,3
106,15,1,1,2,1,2,2,2
106,15,2,3,3,1,2,1,2
106,15,3,2,1,2,3,3,3
106,15,4,1,2,3,1,2,1
106,15,5,3,3,3,1,1,1
106,16,1,1,3,3,3,2,1
106,16,2,2,3,2,1,2,3
106,16,3,2,1,1,1,3,2
106,16,4,3,2,2,2,1,3
106,16,5,3,2,1,3,1,1
106,17,1,3,2,2,1,2,1
106,17,2,2,3,1,3,1,3
106,17,3,1,2,2,3,2,2
106,17,4,2,1,3,2,3,1
106,17,5,1,1,3,2,3,2
